ID,AUTHOR_ID,LINK,CONTENT,ZAN,ZHUANFA,PINGLUN,TIME
4527,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508413900652087,"United Nations Secretary-General Antonio Gutteres said the UN has ""credible allegations"" that more than 100 former members of the Afghan government have been killed since the Taliban takeover in August 2021. Gutteres wrote in a UN report that ""more than two-thirds"" of the victims were killed in alleged extrajudicial killings by the Taliban or its affiliates, despite the statement of ""general amnesties"" for those with the former government, the AP reports. The UN also reported credible allegations of extrajudicial killings of at least 50 people suspected of being affiliated with ISIL-KP.#Aghanistan #Taliban #extrajudicialkillings #CGTNAmerica",233,5,35,2022-02-01 04:28:42
4528,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508412190652258,"The Biden White House has begun cracking down on power plant pollution, with the Environmental Protection Agency curbing mercury from smokestacks, reversing a Trump-era policy.Despite having some of his agenda stalling in Congress and resistance from the conservative Supreme Court, the move is a part of the administration's effort to cut greenhouse gasses and other pollutants. #CGTNAmerica",269,1,17,2022-02-01 04:28:54
4529,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508404140653063," The film Cool Runnings made the Jamaican bobsleigh team famous. After a 22-year gap, can the new breed write their own story at the Beijing Olympics? Read more: https://newseu.cgtn.com/.../The-Jamaican.../index.html",124,9,0,2022-02-01 04:29:01
4530,1,https://www.facebook.com/watch/?v=692074045301439," The film Cool Runnings made the Jamaican bobsleigh team famous. After a 22-year gap, can the new breed write their own story at the Beijing Olympics? Read more: https://newseu.cgtn.com/.../The-Jamaican.../index.html收起",23,5028,2,2022-02-01 03:29:09
4531,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508404037319740,"Have you ever seen a dwarf flying squirrel? No, they don’t fly for real but here’s a gallery  from Hokkaido, Japan, meanwhile they sit and jump on trees.PH: The Asahi Shimbun via Getty Images/VCG",0,72,29,2022-02-01 04:29:25
4532,1,https://www.facebook.com/cgtneuropeofficial/posts/306380968189122,"Have you ever seen a dwarf flying squirrel? No, they don’t fly for real but here’s a gallery  from Hokkaido, Japan, meanwhile they sit and jump on trees.PH: The Asahi Shimbun via Getty Images/VCG",235,118,10,2022-02-01 03:29:32
4533,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508403937319750, Happy #ChineseNewYear  Learn more on China's Spring Festival ,148,41,4,2022-02-01 04:29:45
4534,1,https://www.facebook.com/watch/?v=460018075589983, Happy #ChineseNewYear  Learn more on China's Spring Festival ,78,2622,4,2022-02-01 03:30:00
4535,1,https://www.facebook.com/watch/?v=502974014787882,A new California law requires residents and businesses to start tossing their food scraps into separate bins for composting. Check it out. #CGTNNews #CGTNAmerica收起,121,5613,2,2022-02-01 04:30:15
4536,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508393857320758,"The opening ceremony of the Beijing 2022 Winter Olympics begins on February 4, kicking off two weeks of qualifying events and finals over 15 disciplines in 7 sports. Here's a simple guide to the Beijing 2022 schedule from the opening until the closing ceremony on February 20. #CGTNAmerica",219,34,3,2022-02-01 03:30:28
4537,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508386193988191,"The Omicron COVID-19 variant is causing surges in new cases. The World Health Organization says the seven-day average of daily new cases climbed to 3.33 million on January 26. They warn that a spread at this scale could allow new, potentially more dangerous variants to emerge. #CGTNAmerica",0,96,195,2022-02-01 03:31:15
4538,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508377810655696,"Across the world, people are celebrating or getting ready to ring in the Lunar New Year. From temples, to festivals, and lighting red lanterns, take a look at how people honored the new year. #LunarNewYear #ChineseNewYear #CNY2022 #SpringFestival #dumplings #lanterns #CGTNAmerica",402,28,8,2022-02-01 03:31:27
4539,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508374790655998,"Tensions on Ukraine’s border have raised concerns around the world, and for citizens throughout the country. A veteran of the Ukrainian National Guard Azov battalion conducted military exercises with civilians in Kyiv. Take a look. #CGTNAmerica",0,136,360,2022-02-01 03:31:57
4540,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508367853990025,Fireworks lit up the sky over Beijing's National Stadium (also known as 'The Bird's Nest') in a rehearsal ahead of the opening ceremony for the Winter Olympics. The Beijing 2022 games will open on February 4. #CGTNAmerica,759,58,16,2022-02-01 03:32:12
4541,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508309983995812,"A new sub-set of the omicron variant of COVID-19, identified as BA.2, has been detected in multiple places in recent weeks. Here’s what we know about it so far. #CGTNAmericahttps://newsus.cgtn.com/.../What-we-know-about.../index.html",549,22,45,2022-02-01 03:32:26
4542,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508360947324049,"Floods and landslides caused by heavy rains in the Brazilian state of Sao Paulo have killed at least 21 people since Friday. About 500,000 families have had to leave their homes with hundreds left homeless by the destruction. Authorities have deployed a working group of firefighters, military police, and civil defense personnel to aid the hardest-hit cities. Many are searching through the rubble for survivors. #CGTNAmerica",484,16,8,2022-02-01 03:32:35
4543,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508355973991213,"More than 100,000 Americans died from diabetes in 2021, as the death toll from the illness continues to surge for the second consecutive year. Diabetes-related deaths surged 17% in 2020 and 15% in 2021 compared to pre-pandemic numbers from 2019.The deaths have led to an expert panel urging Congress to overhaul diabetes care and prevention. #CGTNAmerica",0,106,72,2022-02-01 03:32:54
4544,1,https://www.facebook.com/watch/?v=1090866831747857,"In 2021, artist Wang Yingsheng created the painting, ""Passing the Pear Garden from Generation to Generation.” It commemorates the development of Chinese opera and features a group of outstanding opera singers from the past 200 years. #CentenaryandBeyond收起",193,8705,679,2022-02-01 03:33:03
4545,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508330483993762,"U.S. President Joe Biden released a statement on the U.N. Security Council meeting between the U.S. and Russia over the ongoing military buildup near the border of Ukraine.In the statement, Biden said that the U.S. presented in detail what they believe to be “Russia’s threat to Ukraine’s sovereignty and territorial integrity.”Biden added that the U.S., its allies, and partners continue to prepare for possible scenarios of an invasion of Ukraine. Biden said Russia will face swift and severe consequences if it attacks Ukraine. #CGTNAmerica",674,41,227,2022-02-01 03:33:34
4546,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508322040661273,"Federal prosecutors have reached plea agreements with Travis McMichael and his father, Gregory McMichael, on hate crime charges they faced in the murder of Ahmaud Arbery. An attorney for Arbery's mother said the family ""is devastated"" by the deal and vows to oppose it. #CGTNAmerica",337,4,46,2022-02-01 03:33:46
4547,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508316870661790,"BREAKING: Six historically Black colleges and universities in the United States reported getting bomb threats this morning, leading to closures and lockdowns, Axios reports. Previous threats made on Jan. 5 found no bombs. #HBCU #bombthreat #CGTNAmerica",316,8,19,2022-02-01 03:33:54
4548,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508202120673265,"According to the Chinese Zodiac, the Year of the Tiger runs from February 1, 2022, to January 21, 2023. In Chinese culture, the tiger symbolizes bravery, vigor and strength that can lift people from adversity and usher in final auspiciousness and peace. So let's check out tigers that live in different areas of China. #SpringFestival2022 #SuperNight2022",0,164,38,2022-02-01 03:34:12
4549,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508296120663865,Moderna announced that the U.S. Food and Drug Administration granted full approval to its COVID-19 vaccine after completing rigorous reviews from federal health regulators. #CGTNAmerica,0,110,144,2022-02-01 03:34:51
4550,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508291773997633,The #Nasdaq stock exchange holds am online bell ringing ceremony to celebrate the Spring Festival of the Year of the Tiger. #CNY #CNY2022 #ChineseNewYear #YearofTiger #CGTNAmerica,395,10,7,2022-02-01 03:35:09
4551,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508284103998400,"Ambassadors from the United States and Russia faced off at the United Nation’s Security Council, as both countries kick off more high-level diplomatic meetings this week to lower tensions around possible conflict in the Ukraine and Western countries fear of an invasion by Russia.Zhang Jun, China's permanent representative to the United Nations, expounded China's position at the meeting, calling on all parties concerned to remain calm, step up quiet diplomatic efforts, and refrain from doing anything to stimulate tension and hype up the crisis. #CGTNAmerica",249,9,10,2022-02-01 03:35:22
4552,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508192314007579,"The Ambassadors of Russia, Kyrgyzstan and Tajikistan to China have sent their New Year greetings as the Chinese people celebrate the Year of the Tiger, which will officially be rung in on Tuesday. Secretary-General of the Shanghai Cooperation Organization Zhang Ming also sent his greetings. #SpringFestival2022 #SuperNight2022",392,7,5,2022-02-01 03:35:34
4553,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/508280967332047, UK Prime Minister Boris Johnson has wished everyone a happy Lunar New Year and says his country’s Chinese community will continue to “burn bright in the British firmament”#ChineseNewYear #YearOfTheTiger ,101,3,0,2022-02-01 03:35:45
